split,video_name,frame_count,infer_frame_count,missing_count,extra_count,infer_dir_exists,none_file_exists,none_count,none_out_of_range_count,none_not_missing_count,missing_not_in_none_count,missing_examples,extra_examples,none_examples,none_out_of_range_examples,none_not_missing_examples,missing_not_in_none_examples
val,0065_02_0024.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
val,0065_02_0027.mp4,85,85,0,0,1,0,0,0,0,0,,,,,,
val,0065_02_0031.mp4,62,62,0,0,1,0,0,0,0,0,,,,,,
val,0065_03_0002.mp4,59,59,0,0,1,0,0,0,0,0,,,,,,
val,0065_03_0005.mp4,66,66,0,0,1,0,0,0,0,0,,,,,,
val,0065_06_0004.mp4,102,102,0,0,1,0,0,0,0,0,,,,,,
val,0065_06_0007.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
val,0065_06_0008.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0066_01_0003.mp4,46,46,0,0,1,0,0,0,0,0,,,,,,
val,0066_01_0005.mp4,38,38,0,0,1,0,0,0,0,0,,,,,,
val,0066_01_0008.mp4,36,36,0,0,1,0,0,0,0,0,,,,,,
val,0066_01_0014.mp4,46,46,0,0,1,0,0,0,0,0,,,,,,
val,0066_01_0015.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0066_01_0016.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0066_01_0024.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0066_02_0007.mp4,118,118,0,0,1,0,0,0,0,0,,,,,,
val,0066_02_0014.mp4,65,65,0,0,1,0,0,0,0,0,,,,,,
val,0066_02_0015.mp4,127,127,0,0,1,0,0,0,0,0,,,,,,
val,0066_02_0016.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0066_02_0017.mp4,150,150,0,0,1,0,0,0,0,0,,,,,,
val,0066_02_0019.mp4,50,50,0,0,1,0,0,0,0,0,,,,,,
val,0066_02_0021.mp4,103,103,0,0,1,0,0,0,0,0,,,,,,
val,0066_03_0003.mp4,51,51,0,0,1,0,0,0,0,0,,,,,,
val,0066_03_0006.mp4,38,38,0,0,1,0,0,0,0,0,,,,,,
val,0066_03_0007.mp4,44,44,0,0,1,0,0,0,0,0,,,,,,
val,0066_03_0010.mp4,60,60,0,0,1,0,0,0,0,0,,,,,,
val,0066_03_0014.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0066_03_0016.mp4,56,56,0,0,1,0,0,0,0,0,,,,,,
val,0066_05_0008.mp4,76,76,0,0,1,0,0,0,0,0,,,,,,
val,0066_05_0009.mp4,116,116,0,0,1,0,0,0,0,0,,,,,,
val,0066_05_0010.mp4,83,83,0,0,1,0,0,0,0,0,,,,,,
val,0066_05_0011.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0066_05_0014.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
val,0066_05_0015.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0066_05_0016.mp4,88,88,0,0,1,0,0,0,0,0,,,,,,
val,0066_06_0003.mp4,56,56,0,0,1,0,0,0,0,0,,,,,,
val,0066_06_0004.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0066_06_0006.mp4,46,46,0,0,1,0,0,0,0,0,,,,,,
val,0066_06_0007.mp4,109,109,0,0,1,0,0,0,0,0,,,,,,
val,0066_06_0008.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0066_06_0011.mp4,47,47,0,0,1,0,0,0,0,0,,,,,,
val,0067_00_0009.mp4,48,48,0,0,1,0,0,0,0,0,,,,,,
val,0067_00_0015.mp4,49,49,0,0,1,0,0,0,0,0,,,,,,
val,0067_00_0017.mp4,54,54,0,0,1,0,0,0,0,0,,,,,,
val,0067_01_0004.mp4,52,52,0,0,1,0,0,0,0,0,,,,,,
val,0067_01_0005.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0067_01_0006.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0067_02_0009.mp4,39,39,0,0,1,0,0,0,0,0,,,,,,
val,0067_02_0012.mp4,58,58,0,0,1,0,0,0,0,0,,,,,,
val,0067_02_0014.mp4,55,55,0,0,1,0,0,0,0,0,,,,,,
val,0067_02_0015.mp4,128,128,0,0,1,0,0,0,0,0,,,,,,
val,0067_02_0016.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
val,0067_03_0011.mp4,36,36,0,0,1,0,0,0,0,0,,,,,,
val,0067_03_0016.mp4,36,36,0,0,1,0,0,0,0,0,,,,,,
val,0067_03_0018.mp4,37,37,0,0,1,0,0,0,0,0,,,,,,
val,0067_03_0020.mp4,42,42,0,0,1,0,0,0,0,0,,,,,,
val,0067_03_0034.mp4,40,40,0,0,1,0,0,0,0,0,,,,,,
val,0067_03_0036.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0067_03_0037.mp4,52,52,0,0,1,0,0,0,0,0,,,,,,
val,0067_03_0048.mp4,35,35,0,0,1,0,0,0,0,0,,,,,,
val,0067_05_0003.mp4,114,114,0,0,1,0,0,0,0,0,,,,,,
val,0067_06_0001.mp4,59,59,0,0,1,0,0,0,0,0,,,,,,
val,0067_06_0002.mp4,57,57,0,0,1,0,0,0,0,0,,,,,,
val,0067_06_0005.mp4,77,77,0,0,1,0,0,0,0,0,,,,,,
val,0067_06_0011.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0068_00_0001.mp4,54,50,4,0,1,1,4,0,0,0,36 38 39 40,,36 38 39 40,,,
val,0068_00_0005.mp4,74,74,0,0,1,0,0,0,0,0,,,,,,
val,0068_00_0011.mp4,76,76,0,0,1,0,0,0,0,0,,,,,,
val,0068_00_0015.mp4,107,107,0,0,1,0,0,0,0,0,,,,,,
val,0068_00_0019.mp4,63,44,19,0,1,1,19,0,0,0,0 1 2 3 4 5 6 7 8 9,,0 1 2 3 4 5 6 7 8 9,,,
val,0068_00_0022.mp4,72,72,0,0,1,0,0,0,0,0,,,,,,
val,0068_00_0023.mp4,108,108,0,0,1,0,0,0,0,0,,,,,,
val,0068_01_0001.mp4,46,46,0,0,1,0,0,0,0,0,,,,,,
val,0068_01_0005.mp4,56,56,0,0,1,0,0,0,0,0,,,,,,
val,0068_01_0014.mp4,55,55,0,0,1,0,0,0,0,0,,,,,,
val,0068_01_0018.mp4,87,85,2,0,1,1,2,0,0,0,67 68,,67 68,,,
val,0068_02_0002.mp4,63,63,0,0,1,0,0,0,0,0,,,,,,
val,0068_02_0014.mp4,152,152,0,0,1,0,0,0,0,0,,,,,,
val,0068_02_0017.mp4,126,126,0,0,1,0,0,0,0,0,,,,,,
val,0068_02_0018.mp4,66,66,0,0,1,0,0,0,0,0,,,,,,
val,0068_06_0002.mp4,52,52,0,0,1,0,0,0,0,0,,,,,,
val,0068_06_0011.mp4,30,28,2,0,1,1,2,0,0,0,12 13,,12 13,,,
val,0068_06_0012.mp4,46,46,0,0,1,0,0,0,0,0,,,,,,
val,0068_06_0021.mp4,41,41,0,0,1,0,0,0,0,0,,,,,,
val,0069_00_0002.mp4,150,150,0,0,1,0,0,0,0,0,,,,,,
val,0069_00_0005.mp4,49,49,0,0,1,0,0,0,0,0,,,,,,
val,0069_00_0009.mp4,66,66,0,0,1,0,0,0,0,0,,,,,,
val,0069_01_0008.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0069_01_0009.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0069_01_0011.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0069_01_0015.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0069_01_0029.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0069_01_0031.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0069_01_0045.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0069_01_0047.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0069_01_0048.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0069_01_0052.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0069_01_0054.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0069_01_0059.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0069_01_0063.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0069_01_0064.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0069_01_0069.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0069_01_0073.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0069_01_0082.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0069_01_0084.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0069_01_0088.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0069_01_0096.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0069_01_0101.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0069_01_0110.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0069_01_0114.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0069_01_0118.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0069_01_0120.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0069_01_0121.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0069_01_0122.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0069_01_0125.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0069_02_0005.mp4,45,45,0,0,1,0,0,0,0,0,,,,,,
val,0069_02_0008.mp4,60,60,0,0,1,0,0,0,0,0,,,,,,
val,0069_02_0010.mp4,52,52,0,0,1,0,0,0,0,0,,,,,,
val,0069_02_0012.mp4,40,40,0,0,1,0,0,0,0,0,,,,,,
val,0069_02_0014.mp4,46,46,0,0,1,0,0,0,0,0,,,,,,
val,0069_02_0020.mp4,55,55,0,0,1,0,0,0,0,0,,,,,,
val,0069_02_0028.mp4,47,47,0,0,1,0,0,0,0,0,,,,,,
val,0069_04_0002.mp4,84,84,0,0,1,0,0,0,0,0,,,,,,
val,0069_05_0005.mp4,143,143,0,0,1,0,0,0,0,0,,,,,,
val,0069_05_0015.mp4,52,52,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0001.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0002.mp4,34,34,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0007.mp4,35,35,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0010.mp4,48,48,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0012.mp4,46,46,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0013.mp4,43,43,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0020.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0025.mp4,36,36,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0029.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0034.mp4,45,45,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0038.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0044.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0047.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0051.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0053.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0054.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0062.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0064.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0066.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0067.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0070.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0075.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0081.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0084.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0086.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0089.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0091.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0092.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0096.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0097.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0104.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0107.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0115.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0124.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0132.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0136.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0138.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0142.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0154.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0156.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0157.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0158.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0070_01_0162.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0070_02_0002.mp4,51,51,0,0,1,0,0,0,0,0,,,,,,
val,0070_02_0007.mp4,58,58,0,0,1,0,0,0,0,0,,,,,,
val,0070_02_0009.mp4,40,40,0,0,1,0,0,0,0,0,,,,,,
val,0070_05_0004.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0070_06_0004.mp4,81,81,0,0,1,0,0,0,0,0,,,,,,
val,0070_06_0007.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0070_06_0008.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0070_06_0010.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0070_06_0012.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0070_06_0018.mp4,79,79,0,0,1,0,0,0,0,0,,,,,,
val,0071_00_0002.mp4,38,38,0,0,1,0,0,0,0,0,,,,,,
val,0071_00_0003.mp4,51,51,0,0,1,0,0,0,0,0,,,,,,
val,0071_01_0007.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0071_01_0013.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0071_01_0017.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0071_01_0018.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0071_01_0020.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0071_01_0025.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0071_01_0029.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0071_01_0038.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0071_01_0042.mp4,37,37,0,0,1,0,0,0,0,0,,,,,,
val,0071_01_0046.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0071_01_0049.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0071_01_0051.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0071_01_0054.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0071_01_0060.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0071_01_0064.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0071_01_0067.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0071_01_0068.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0071_01_0073.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0071_01_0074.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0071_01_0078.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0071_01_0081.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0071_01_0087.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0071_01_0091.mp4,36,36,0,0,1,0,0,0,0,0,,,,,,
val,0071_01_0095.mp4,39,39,0,0,1,0,0,0,0,0,,,,,,
val,0071_01_0098.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0071_01_0104.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0071_01_0106.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0071_01_0114.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0071_01_0115.mp4,32,32,0,0,1,0,0,0,0,0,,,,,,
val,0071_01_0119.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0071_02_0001.mp4,57,57,0,0,1,0,0,0,0,0,,,,,,
val,0071_02_0011.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0071_02_0013.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
val,0071_03_0016.mp4,126,126,0,0,1,0,0,0,0,0,,,,,,
val,0071_03_0023.mp4,54,54,0,0,1,0,0,0,0,0,,,,,,
val,0071_03_0025.mp4,51,51,0,0,1,0,0,0,0,0,,,,,,
val,0071_03_0026.mp4,70,70,0,0,1,0,0,0,0,0,,,,,,
val,0071_03_0027.mp4,58,58,0,0,1,0,0,0,0,0,,,,,,
val,0071_04_0001.mp4,150,150,0,0,1,0,0,0,0,0,,,,,,
val,0071_05_0010.mp4,118,118,0,0,1,0,0,0,0,0,,,,,,
val,0071_06_0001.mp4,75,75,0,0,1,0,0,0,0,0,,,,,,
val,0072_00_0001.mp4,64,64,0,0,1,0,0,0,0,0,,,,,,
val,0072_00_0007.mp4,58,58,0,0,1,0,0,0,0,0,,,,,,
val,0072_00_0011.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
val,0072_00_0016.mp4,71,71,0,0,1,0,0,0,0,0,,,,,,
val,0072_01_0001.mp4,41,41,0,0,1,0,0,0,0,0,,,,,,
val,0072_01_0005.mp4,122,122,0,0,1,0,0,0,0,0,,,,,,
val,0072_01_0006.mp4,36,36,0,0,1,0,0,0,0,0,,,,,,
val,0072_01_0007.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0072_01_0014.mp4,39,39,0,0,1,0,0,0,0,0,,,,,,
val,0072_01_0017.mp4,77,77,0,0,1,0,0,0,0,0,,,,,,
val,0072_01_0018.mp4,39,39,0,0,1,0,0,0,0,0,,,,,,
val,0072_01_0025.mp4,41,41,0,0,1,0,0,0,0,0,,,,,,
val,0072_01_0031.mp4,32,32,0,0,1,0,0,0,0,0,,,,,,
val,0072_01_0036.mp4,43,43,0,0,1,0,0,0,0,0,,,,,,
val,0072_01_0048.mp4,33,33,0,0,1,0,0,0,0,0,,,,,,
val,0072_01_0049.mp4,83,83,0,0,1,0,0,0,0,0,,,,,,
val,0072_01_0050.mp4,67,67,0,0,1,0,0,0,0,0,,,,,,
val,0072_01_0055.mp4,42,42,0,0,1,0,0,0,0,0,,,,,,
val,0072_01_0059.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0072_01_0063.mp4,32,32,0,0,1,0,0,0,0,0,,,,,,
val,0072_01_0065.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0072_01_0075.mp4,50,50,0,0,1,0,0,0,0,0,,,,,,
val,0072_01_0078.mp4,33,33,0,0,1,0,0,0,0,0,,,,,,
val,0072_01_0080.mp4,32,32,0,0,1,0,0,0,0,0,,,,,,
val,0072_01_0081.mp4,48,48,0,0,1,0,0,0,0,0,,,,,,
val,0072_01_0082.mp4,44,44,0,0,1,0,0,0,0,0,,,,,,
val,0072_01_0090.mp4,79,79,0,0,1,0,0,0,0,0,,,,,,
val,0072_01_0091.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
val,0072_02_0001.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
val,0072_02_0002.mp4,32,32,0,0,1,0,0,0,0,0,,,,,,
val,0072_02_0009.mp4,42,42,0,0,1,0,0,0,0,0,,,,,,
val,0072_02_0010.mp4,110,110,0,0,1,0,0,0,0,0,,,,,,
val,0072_02_0013.mp4,152,152,0,0,1,0,0,0,0,0,,,,,,
val,0072_03_0001.mp4,152,152,0,0,1,0,0,0,0,0,,,,,,
val,0072_03_0003.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
val,0072_03_0006.mp4,56,56,0,0,1,0,0,0,0,0,,,,,,
val,0072_03_0015.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
val,0072_05_0001.mp4,70,70,0,0,1,0,0,0,0,0,,,,,,
val,0072_05_0003.mp4,82,82,0,0,1,0,0,0,0,0,,,,,,
val,0072_05_0005.mp4,76,76,0,0,1,0,0,0,0,0,,,,,,
val,0072_05_0008.mp4,57,57,0,0,1,0,0,0,0,0,,,,,,
val,0072_05_0010.mp4,41,41,0,0,1,0,0,0,0,0,,,,,,
val,0072_06_0001.mp4,32,32,0,0,1,0,0,0,0,0,,,,,,
val,0073_00_0001.mp4,74,74,0,0,1,0,0,0,0,0,,,,,,
val,0073_00_0003.mp4,44,44,0,0,1,0,0,0,0,0,,,,,,
val,0073_01_0011.mp4,43,43,0,0,1,0,0,0,0,0,,,,,,
val,0073_01_0018.mp4,58,58,0,0,1,0,0,0,0,0,,,,,,
val,0073_01_0019.mp4,44,44,0,0,1,0,0,0,0,0,,,,,,
val,0073_01_0020.mp4,50,50,0,0,1,0,0,0,0,0,,,,,,
val,0073_02_0002.mp4,45,45,0,0,1,0,0,0,0,0,,,,,,
val,0073_03_0001.mp4,34,34,0,0,1,0,0,0,0,0,,,,,,
val,0073_03_0005.mp4,32,32,0,0,1,0,0,0,0,0,,,,,,
val,0073_05_0003.mp4,47,47,0,0,1,0,0,0,0,0,,,,,,
val,0073_05_0004.mp4,63,63,0,0,1,0,0,0,0,0,,,,,,
val,0073_05_0005.mp4,60,60,0,0,1,0,0,0,0,0,,,,,,
val,0073_06_0002.mp4,118,118,0,0,1,0,0,0,0,0,,,,,,
val,0074_00_0002.mp4,43,43,0,0,1,0,0,0,0,0,,,,,,
val,0074_00_0030.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0074_00_0037.mp4,64,64,0,0,1,0,0,0,0,0,,,,,,
val,0074_01_0002.mp4,47,47,0,0,1,0,0,0,0,0,,,,,,
val,0074_01_0006.mp4,43,43,0,0,1,0,0,0,0,0,,,,,,
val,0074_01_0009.mp4,41,41,0,0,1,0,0,0,0,0,,,,,,
val,0074_01_0010.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0074_01_0011.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0074_01_0012.mp4,38,38,0,0,1,0,0,0,0,0,,,,,,
val,0074_01_0018.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0074_01_0023.mp4,73,73,0,0,1,0,0,0,0,0,,,,,,
val,0074_01_0024.mp4,76,76,0,0,1,0,0,0,0,0,,,,,,
val,0074_01_0026.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0074_02_0002.mp4,150,150,0,0,1,0,0,0,0,0,,,,,,
val,0074_02_0010.mp4,150,150,0,0,1,0,0,0,0,0,,,,,,
val,0074_02_0015.mp4,54,54,0,0,1,0,0,0,0,0,,,,,,
val,0074_02_0016.mp4,97,97,0,0,1,0,0,0,0,0,,,,,,
val,0074_02_0019.mp4,150,150,0,0,1,0,0,0,0,0,,,,,,
val,0074_02_0021.mp4,111,111,0,0,1,0,0,0,0,0,,,,,,
val,0074_02_0023.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
val,0074_02_0038.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
val,0074_02_0039.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
val,0074_02_0042.mp4,138,138,0,0,1,0,0,0,0,0,,,,,,
val,0074_02_0044.mp4,136,136,0,0,1,0,0,0,0,0,,,,,,
val,0074_02_0047.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0074_03_0003.mp4,32,32,0,0,1,0,0,0,0,0,,,,,,
val,0074_03_0007.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0074_03_0009.mp4,47,47,0,0,1,0,0,0,0,0,,,,,,
val,0074_03_0024.mp4,59,59,0,0,1,0,0,0,0,0,,,,,,
val,0074_03_0026.mp4,79,79,0,0,1,0,0,0,0,0,,,,,,
val,0074_05_0001.mp4,36,36,0,0,1,0,0,0,0,0,,,,,,
val,0074_05_0004.mp4,45,45,0,0,1,0,0,0,0,0,,,,,,
val,0074_05_0006.mp4,88,88,0,0,1,0,0,0,0,0,,,,,,
val,0074_05_0013.mp4,92,92,0,0,1,0,0,0,0,0,,,,,,
val,0074_06_0001.mp4,45,45,0,0,1,0,0,0,0,0,,,,,,
val,0074_06_0002.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0074_06_0003.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0075_00_0009.mp4,42,42,0,0,1,0,0,0,0,0,,,,,,
val,0075_00_0023.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0075_00_0029.mp4,61,61,0,0,1,0,0,0,0,0,,,,,,
val,0075_00_0037.mp4,67,67,0,0,1,0,0,0,0,0,,,,,,
val,0075_01_0006.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0075_01_0013.mp4,41,41,0,0,1,0,0,0,0,0,,,,,,
val,0075_01_0017.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0075_01_0021.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0075_01_0033.mp4,34,34,0,0,1,0,0,0,0,0,,,,,,
val,0075_01_0040.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0075_01_0042.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0075_01_0050.mp4,151,151,0,0,1,0,0,0,0,0,,,,,,
val,0075_01_0053.mp4,56,56,0,0,1,0,0,0,0,0,,,,,,
val,0075_01_0058.mp4,150,150,0,0,1,0,0,0,0,0,,,,,,
val,0075_01_0060.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0075_01_0068.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0075_01_0071.mp4,33,33,0,0,1,0,0,0,0,0,,,,,,
val,0075_01_0072.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0075_01_0073.mp4,34,34,0,0,1,0,0,0,0,0,,,,,,
val,0075_01_0080.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0075_01_0081.mp4,33,33,0,0,1,0,0,0,0,0,,,,,,
val,0075_01_0083.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0075_01_0085.mp4,36,36,0,0,1,0,0,0,0,0,,,,,,
val,0075_01_0091.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0075_01_0094.mp4,30,30,0,0,1,0,0,0,0,0,,,,,,
val,0075_01_0098.mp4,35,35,0,0,1,0,0,0,0,0,,,,,,
val,0075_01_0100.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0075_01_0101.mp4,48,48,0,0,1,0,0,0,0,0,,,,,,
val,0075_02_0005.mp4,31,31,0,0,1,0,0,0,0,0,,,,,,
val,0075_02_0014.mp4,99,99,0,0,1,0,0,0,0,0,,,,,,
val,0075_02_0024.mp4,41,41,0,0,1,0,0,0,0,0,,,,,,
